,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
1707,STILL,RUZUMNA/HINDS/ESSES,CAFE CONCERTOITALY,MECH.,ITAL,,3,0716,1216,0.21,90.000,0.19
1708,STILL,RUZUMNA/HINDS/ESSES,CAFE CONCERTOITALY,PERF.,ITAL,,,0716,1216,2.37,90.000,2.13
1709,STILL,RUZUMNA/HINDS/ESSES,CAFE CONCERTOITALY,DOWNLOAD,ITAL,,34,0716,1216,0.12,90.000,0.11
1710,STILL,RUZUMNA/HINDS/ESSES,EDICIONES CLIPPER'SSPAIN,PERF.,SPAI,,,0717,1217,1.81,90.000,1.63
1711,STILL,RUZUMNA/HINDS/ESSES,EDICIONES CLIPPER'SSPAIN,BL TAPE,SPAI,,1,0717,1217,0.01,90.000,0.01
1712,STILL,RUZUMNA/HINDS/ESSES,EDICIONES CLIPPER'SSPAIN,BRD.MECH,SPAI,,8,0717,1217,1.11,90.000,1.00
1713,STILL,RUZUMNA/HINDS/ESSES,FERMATA DO BRASIL,MECH.,BRAZ,,4179,1711,1801,16.74,90.000,15.07
1714,STILL,RUZUMNA/HINDS/ESSES,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,APPLE MUSIC-201,8365,0717,1217,1.14,90.000,1.03
1715,STILL,RUZUMNA/HINDS/ESSES,"GOOGLE, INC. CANADA",STREAM.M,CANA,USSM19900347,1206,1017,1217,0.16,90.000,0.14
1716,STILL,RUZUMNA/HINDS/ESSES,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USSM19900347,1,1017,1217,0.03,90.000,0.03
1717,STILL,RUZUMNA/HINDS/ESSES,GULLIVER MUSICPUBLISHING ISRAEL,MECH.,ISRA,,,0717,1217,0.01,90.000,0.01
1718,STILL,RUZUMNA/HINDS/ESSES,GULLIVER MUSICPUBLISHING ISRAEL,PERF.,ISRA,,,0717,1217,2.15,90.000,1.94
1719,STILL,RUZUMNA/HINDS/ESSES,GULLIVER MUSICPUBLISHING ISRAEL,BRD.MECH,ISRA,OUR SONG,,0717,1217,0.16,90.000,0.14
1720,STILL,RUZUMNA/HINDS/ESSES,IMPEL PAN EUROPEAN,D.PERF,GRBR,,1843,0113,0313,0.13,90.000,0.12
1721,STILL,RUZUMNA/HINDS/ESSES,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,9711,0117,0417,1.97,90.000,1.77
1722,STILL,RUZUMNA/HINDS/ESSES,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,1843,0113,0313,0.26,90.000,0.23
1723,STILL,RUZUMNA/HINDS/ESSES,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,9922,0117,0417,3.95,90.000,3.56
1724,STILL,RUZUMNA/HINDS/ESSES,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,,,0117,0317,0.13,90.000,0.12
1725,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,MECH.,AUST,,,1217,1217,11.75,90.000,10.58
1726,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,MECH.,SWIT,,2,1217,1217,4.54,90.000,4.09
1727,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,PERF.,AUST,,,1217,1217,12.20,90.000,10.98
1728,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,D.PERF,GERM,RADIO,2048,1217,1217,0.06,90.000,0.05
1729,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,STREAM.M,GERM,JUKE - DEBITEL,16,1217,1217,0.08,90.000,0.07
1730,STILL,RUZUMNA/HINDS/ESSES,MELODIE DER WELT GERMANY,DOWNLOAD,GERM,,59,1217,1217,0.56,90.000,0.50
1731,STILL,RUZUMNA/HINDS/ESSES,NATIVE TONGUEMUSICPUBLISHING AUST,MECH.,ASTR,,4616,0117,0317,0.51,90.000,0.46
1732,STILL,RUZUMNA/HINDS/ESSES,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0117,0317,0.93,90.000,0.84
1733,STILL,RUZUMNA/HINDS/ESSES,NATIVE TONGUEMUSICPUBLISHING AUST,SYNCH.,ASTR,,,0417,0617,1.53,90.000,1.38
1734,STILL,RUZUMNA/HINDS/ESSES,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0117,0317,3.13,90.000,2.82
1735,STILL,RUZUMNA/HINDS/ESSES,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,47106,0117,0317,6.65,90.000,5.99
1736,STILL,RUZUMNA/HINDS/ESSES,"NICHION, INC JAPAN",MECH.,JAPA,,179,0717,1217,0.31,90.000,0.28
1737,STILL,RUZUMNA/HINDS/ESSES,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,0.35,90.000,0.32
1738,STILL,RUZUMNA/HINDS/ESSES,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,0.88,90.000,0.79
1739,STILL,RUZUMNA/HINDS/ESSES,OMSA SRL ARGENTINA,MECH.,ARGE,,,0717,1217,0.06,90.000,0.05
1740,STILL,RUZUMNA/HINDS/ESSES,OMSA SRL ARGENTINA,PERF.,ARGE,,,0717,1217,6.85,90.000,6.17
1741,STILL,RUZUMNA/HINDS/ESSES,OMSA SRL ARGENTINA,STREAM.M,ARGE,,,0717,1217,2.53,90.000,2.28
1742,STILL,RUZUMNA/HINDS/ESSES,OMSA CHILE,PERF.,CHIL,,,0717,1217,0.01,90.000,0.01
1743,STILL,RUZUMNA/HINDS/ESSES,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,STREAM.M,MEXI,G0100005585795,5,0717,0917,0.07,90.000,0.06
1744,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,D.PERF,GRBR,AMAZON STREAMIN,,0717,0917,0.07,90.000,0.06
1745,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,D.PERF,AUST,YOUTUBE AUTRICH,,0717,0917,0.03,90.000,0.03
1746,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,GRBR,AMAZON STREAMIN,809,0717,0917,0.15,90.000,0.14
1747,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,PORT,YOUTUBE PORTUGA,4258,0717,0917,0.03,90.000,0.03
1748,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON GRANDE B,8,0717,0917,0.07,90.000,0.06
1749,STILL,RUZUMNA/HINDS/ESSES,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,LENDING,,1601,1603,0.01,90.000,0.01
1750,STILL,RUZUMNA/HINDS/ESSES,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,BULG,,,1410,1412,0.03,90.000,0.03
1751,STILL,RUZUMNA/HINDS/ESSES,SOCAN,PERF.,CANA,,16,0417,0617,0.31,90.000,0.28
1752,STILL,RUZUMNA/HINDS/ESSES,SOCAN,D.PERF,CANA,,73,0417,0617,0.29,90.000,0.26
1753,STILL,RUZUMNA/HINDS/ESSES,SPOTIFY CANADA,STREAM.M,CANA,USSM19900347,1072,0717,1217,0.04,90.000,0.04
1754,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,,,0117,1217,2.13,90.000,1.92
1755,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,ROMA,767,1,0714,1214,0.02,90.000,0.02
1756,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0116,1216,96.20,90.000,86.58
1757,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0713,0913,0.04,90.000,0.04
1758,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,M.PERF.,NETH,,,0116,1216,14.73,90.000,13.26
1759,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0713,0913,0.01,90.000,0.01
1760,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0415,0615,0.02,90.000,0.02
1761,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,1016,1216,0.19,90.000,0.17
1762,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,,,0116,0616,0.14,90.000,0.13
1763,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0717,1217,2.81,90.000,2.53
1764,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0717,1217,1.67,90.000,1.50
1765,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,,482,0517,0917,0.07,90.000,0.06
1766,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,1016,0317,1.78,90.000,1.60
1767,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,710,1212,1212,0.10,90.000,0.09
1768,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,1,0517,0917,0.03,90.000,0.03
1769,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,VIDEO,GRBR,SODA314BD,3000,0116,0616,-3.34,90.000,-3.01
1770,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,,2,1116,1116,0.02,90.000,0.02
1771,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,0217,0217,0.28,90.000,0.25
1772,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,1,0617,0617,0.31,90.000,0.28
1773,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,APPLE INC.,STREAM.M,USA,,,1017,1217,1.72,90.000,1.55
1774,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,ASCAP,PERF.,USA,,,0180,0380,0.49,90.000,0.44
1775,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,ASCAP,D.PERF,USA,,,0180,0380,4.00,90.000,3.60
1776,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,"M&M MEDIA, INC.",STREAM.M,USA,,,0917,0917,0.01,90.000,0.01
1777,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,RHAPSODY INTERNATIONAL/REAL NETWORK,STREAM.M,USA,,,0417,0617,1.45,90.000,1.31
1778,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,,0711,0917,0.35,90.000,0.32
1779,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,7 DIGITAL,STREAM.M,USA,,,0717,1017,0.01,90.000,0.01
1780,UNALLOCATED OOKYSPINALTON MUSIC,RUZUMNA,CAFE CONCERTOITALY,OTHER,ITAL,,,0716,1216,147.27,90.000,132.54
1781,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USSM10213774,173,1016,1217,0.16,90.000,0.14
1782,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,AMAZON CLOUD PLAYER,STREAM.M,USA,USSM10213774,81,0414,0917,0.01,90.000,0.01
1783,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE INC.,STREAM.M,USA,,5214,1017,1217,0.86,90.000,0.77
1784,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,ASCAP,PERF.,BELG,,,1207,0208,0.40,90.000,0.36
1785,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,ASCAP,D.PERF,USA,,,0180,0380,1.24,90.000,1.12
1786,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,PANDORA LIMITED,STREAM.M,USA,USSM10213774,568,0916,1217,0.22,90.000,0.20
1787,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,RHAPSODY INTERNATIONAL/REAL NETWORK,STREAM.M,USA,,419,0417,0617,0.06,90.000,0.05
1788,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,AMI ENTERTAINMENT/ROWE INTERNATIONA,OTHER,USA,,,1017,1217,0.01,90.000,0.01
1789,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SLACKER,STREAM.M,USA,USSM10213774,5,1108,0917,0.01,90.000,0.01
1790,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SONY MUSIC ENTERTAINMENT,MECH.,USA,EK92944,98,1017,1217,0.44,90.000,0.40
1791,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SONY MUSIC ENTERTAINMENT,DOWNLOAD,USA,USSM10213774,136,1017,1217,2.09,90.000,1.88
1792,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"SPOTIFY USA, INC.",STREAM.M,USA,,5985,0717,1017,0.47,90.000,0.42
1793,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,YOUTUBE MUSIC,D.VIDEOS,USA,,,0112,1215,3.74,90.000,3.37
1794,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USSM10213774,69,1015,1215,0.03,90.000,0.03
1795,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USSM10304781,22,1016,1216,0.01,90.000,0.01
1796,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10213774,11,1017,1217,0.06,90.000,0.05
1797,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDITION BJORLUND SWEDEN,PERF.,ICEL,,,0117,1217,0.68,90.000,0.61
1798,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDITION BJORLUND SWEDEN,D.PERF,DENM,,,0112,1214,0.06,90.000,0.05
1799,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDITION BJORLUND SWEDEN,M.PERF.,DENM,,,0717,1217,0.14,90.000,0.13
1800,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDITION BJORLUND SWEDEN,STREAM.M,SWED,,,0117,0617,0.03,90.000,0.03
1801,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDITION BJORLUND SWEDEN,D.VID.P,DENM,,,0717,1217,0.08,90.000,0.07
1802,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,CAFE CONCERTOITALY,MECH.,ITAL,,2,0716,1216,0.11,90.000,0.10
1803,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,CAFE CONCERTOITALY,PERF.,ITAL,,,0716,1216,6.64,90.000,5.98
1804,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,CAFE CONCERTOITALY,F.PERF.,ITAL,JOAN OF ARCADIA,,0716,1216,0.12,90.000,0.11
1805,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,CAFE CONCERTOITALY,DOWNLOAD,ITAL,,54,0716,1216,0.13,90.000,0.12
1806,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,CAFE CONCERTOITALY,BRD.MECH,ITAL,,,0716,1216,0.15,90.000,0.14
1807,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDICIONES CLIPPER'SSPAIN,PERF.,SPAI,,,0717,1217,3.05,90.000,2.75
1808,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDICIONES CLIPPER'SSPAIN,BL TAPE,SPAI,,1,0717,1217,0.14,90.000,0.13
1809,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,EDICIONES CLIPPER'SSPAIN,BRD.MECH,SPAI,,33,0717,1217,3.52,90.000,3.17
1810,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,FERMATA DO BRASIL,MECH.,BRAZ,,2873,1711,1801,34.22,90.000,30.80
1811,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,APPLE MUSIC-201,2144,0717,1217,0.16,90.000,0.14
1812,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,ITUNES - 201707,4,0717,1217,0.02,90.000,0.02
1813,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"GOOGLE, INC. CANADA",STREAM.M,CANA,USSM10213774,263,1017,1217,0.03,90.000,0.03
1814,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USSM10213774,1,1017,1217,0.01,90.000,0.01
1815,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,GULLIVER MUSICPUBLISHING ISRAEL,PERF.,ISRA,,,0717,1217,0.27,90.000,0.24
1816,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,1114,1114,0.01,90.000,0.01
1817,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0614,0614,0.03,90.000,0.03
1818,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,IMPEL PAN EUROPEAN,STREAM.M,GRBR,AMAZON PRIME,361,1116,1116,0.08,90.000,0.07
1819,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,,,0117,0317,0.11,90.000,0.10
1820,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,MELODIE DER WELT GERMANY,MECH.,AUST,,,1217,1217,2.66,90.000,2.39
1821,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,MELODIE DER WELT GERMANY,PERF.,SWIT,,,1217,1217,5.27,90.000,4.74
1822,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,MELODIE DER WELT GERMANY,DOWNLOAD,GERM,,21,1217,1217,0.13,90.000,0.12
1823,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,MECH.,ASTR,,2893,0117,0317,0.63,90.000,0.57
1824,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0117,0317,0.33,90.000,0.30
1825,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,SYNCH.,ASTR,,,0417,0617,2.06,90.000,1.85
1826,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0117,0317,0.62,90.000,0.56
1827,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0417,0617,0.04,90.000,0.04
1828,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,6114,0117,0317,0.90,90.000,0.81
1829,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",MECH.,JAPA,,1413,0717,1217,1.82,90.000,1.64
1830,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",PERF.,JAPA,,,0717,1217,14.97,90.000,13.47
1831,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,1.37,90.000,1.23
1832,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",KARAOKE,JAPA,7,55178,0717,1217,2.50,90.000,2.25
1833,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",BL TAPE,JAPA,,,0717,1217,0.01,90.000,0.01
1834,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,1.27,90.000,1.14
1835,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,"NICHION, INC JAPAN",BRD.MECH,JAPA,,,0717,1217,1.93,90.000,1.74
1836,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,OMSA SRL ARGENTINA,MECH.,ARGE,,,0717,1217,0.04,90.000,0.04
1837,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,OMSA SRL ARGENTINA,PERF.,ARGE,,,0717,1217,0.01,90.000,0.01
1838,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,OMSA SRL ARGENTINA,STREAM.M,ARGE,,,0717,1217,0.01,90.000,0.01
1839,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,OMSA CHILE,PERF.,CHIL,,,0717,1217,0.34,90.000,0.31
1840,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SACEM PAN EUROPEAN,D.PERF,GERM,AMAZON STREAMIN,,0717,0917,0.01,90.000,0.01
1841,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SACEM PAN EUROPEAN,D.PERF,GRBR,YOUTUBE GRANDE,,0717,0917,0.05,90.000,0.05
1842,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SACEM PAN EUROPEAN,STREAM.M,GERM,AMAZON STREAMIN,119,0717,0917,0.01,90.000,0.01
1843,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON GRANDE B,19,0717,0917,0.07,90.000,0.06
1844,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,EXPRES,14,1704,1706,0.02,90.000,0.02
1845,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,ROMA,,,1704,1706,0.03,90.000,0.03
1846,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SOCAN,PERF.,CANA,MY SUPER SWEET,3,0417,0617,0.11,90.000,0.10
1847,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SOCAN,D.PERF,CANA,,44,0417,0617,0.17,90.000,0.15
1848,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SONY MUSIC CANADA,MECH.,CANA,886973956021,2,1017,1217,0.02,90.000,0.02
1849,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SPOTIFY CANADA,STREAM.M,CANA,USSM10213774,486,1017,1217,0.03,90.000,0.03
1850,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,,,0117,1217,0.24,90.000,0.22
1851,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0116,1216,31.31,90.000,28.18
1852,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0114,0314,0.01,90.000,0.01
1853,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,M.PERF.,NETH,,,0116,1216,2.15,90.000,1.94
1854,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0114,0314,0.01,90.000,0.01
1855,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,1016,1216,0.16,90.000,0.14
1856,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,COPIE PRIVEE AU,,0716,1216,0.06,90.000,0.05
1857,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0717,1217,1.84,90.000,1.66
1858,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0717,1217,0.90,90.000,0.81
1859,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,,317,0217,0917,0.03,90.000,0.03
1860,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,1016,0317,0.18,90.000,0.16
1861,WHEN I SEE YOU,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,WIXEN MUSIC PUBLISHING UK,PERF.,MALT,,7,0217,0917,0.11,90.000,0.10
