"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","LAST.FM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0585529810717193
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-AUG-13,31-AUG-13,"CURRENT",.01958351174948555
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","MUSIC CHOICE","Cable Radio",01-NOV-13,31-DEC-13,"CURRENT",13.25165663757053
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","NEW969.COM - WBZJ-FM","Webcasting",01-JAN-13,31-OCT-13,"CURRENT",5.01900891513711332
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",5.56853288784987
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.42566726065393
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SENZARI.COM - Nonsubscription Webcast","Webcasting",01-MAR-12,30-NOV-12,"CURRENT",.0422701563529065
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Cable Radio",01-DEC-13,31-DEC-13,"CURRENT",.85047970522156
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Satellite Radio",01-DEC-13,31-DEC-13,"CURRENT",55.5642771319243
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.987376229829604
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SLACKER.COM","Webcasting",01-NOV-13,31-DEC-13,"CURRENT",.0389560561543825
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SONGZA MEDIA, INC.","Webcasting",01-JUN-13,31-AUG-13,"CURRENT",.2620008161548127
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.291516549208761
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","iTunes Radio","Direct License (Grp 3)",01-DEC-13,31-DEC-13,"CURRENT",.736667039740303
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","COLUMBIA","IMVU.COM","Webcasting",01-APR-12,30-NOV-13,"PRIOR",2.76144590917038638
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","COLUMBIA","NONSUBSCRIPTION WEBCAST","Webcasting",01-JAN-12,31-DEC-12,"PRIOR",.013541451584204
"","DA BRAT","FUNKDAFIED (CLEAN VERSION)","ANUTHAFUNKDAFIEDTANTRUM","SO SO","IMVU.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.21019171268054
"","DA BRAT","GET IT GET IT","UNKNOWN SONG ALBUM","UNKNOWN SONG LABEL","ADMIN TRUE UP","Cable Radio",01-JAN-12,31-DEC-12,"CURRENT",.0383344440777954
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0266154069206923
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.96231866344236
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.487938390391823
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","RHAPSODY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0380463366525456
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-MAY-13,30-SEP-13,"CURRENT",.0201003395261266885
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","ADMIN TRUE UP","Cable Radio",01-JAN-08,31-DEC-12,"CURRENT",4.724356674687761
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","CARTER BROADCAST GROUP, INC.","Webcasting",01-SEP-13,30-SEP-13,"CURRENT",.0934112022340846
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","CLEAR CHANNEL COMMUNICATIONS - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.794141540834936
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","ENTERCOM COMMUNICATIONS CORP - Nonsubscription Webcast","Webcasting",01-NOV-13,30-NOV-13,"CURRENT",.168860292143576
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.116220610220357
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","LAST.FM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.01508182845786729
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-AUG-13,31-AUG-13,"CURRENT",.0235002140993824
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","MUSIC CHOICE","Cable Radio",01-NOV-13,31-DEC-13,"CURRENT",15.44389817038067
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",2.87355073329734
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.746102156944587
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SENZARI.COM - Nonsubscription Webcast","Webcasting",01-JUN-12,30-JUN-12,"CURRENT",.0348791005972906
