"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,6227,,"CURRENT",3.53491030692272
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,867,,"CURRENT",.878908420798779
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,161,,"CURRENT",.0556457691497472
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,710,,"CURRENT",.387983272548844112
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,1295.7,,"CURRENT",1.313422709631342
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,3844,,"CURRENT",1.605936425477052
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","Google Play Music","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.01865146437964674
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,590,,"CURRENT",.334928068264719
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,81,,"CURRENT",.0821125514241076
"","Da Brat ♦ Millie Jackson ♦ Twista","Intro","Unrestricted","So So Def","USSM19929824","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04849389260387337
"","Da Brat ♦ Millie Jackson ♦ Twista","Intro","Unrestricted","So So Def","USSM19929824","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,702,,"CURRENT",.4401757441190066
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-MAY-14,690,,"CURRENT",.3513982662281609
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","IMVU.COM","Webcasting",01-SEP-14,28-FEB-15,192,,"CURRENT",.18015359787496699
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,2856,,"CURRENT",1.6212789202780288
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,384,,"CURRENT",.3892743178624352
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","RADIO NOW, LLC","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04969714561379071
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0189104724666751
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,35698,,"CURRENT",14.91381855272626
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","IMVU.COM","Webcasting",01-OCT-14,30-APR-15,181,,"CURRENT",.16951370741014764
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.02618507330592455
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,7931,,"CURRENT",4.50222798204658
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,1117,,"CURRENT",1.13234222149047
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,5152,,"CURRENT",4.485938411154601
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,5696,,"CURRENT",2.3796602183968
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","CBS Webcasting","Webcasting",01-MAR-15,30-JUN-15,64,,"CURRENT",.0653940986761914
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,31,,"CURRENT",.03106363178846027
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","RADIO NOW, LLC","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04015573980632426
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,43703,,"CURRENT",28.246624901006056607
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,10996,,"CURRENT",4.59388057610449
"","Jagged Edge","The Way That You Talk","A JAGGED ERA","So So Def/Columbia","USSM19605295","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.07693737578283455
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","LADIES NIGHT","","","","CBS Webcasting","Webcasting",01-MAR-15,31-MAY-15,2709,,"CURRENT",.5535631922574662
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","LADIES NIGHT","","","","RADIO ONE, INC.","Webcasting",01-JUL-15,31-JUL-15,8196,,"CURRENT",1.66739321621573
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","CBS Webcasting","Webcasting",01-APR-15,30-APR-15,264,,"CURRENT",.0539445220625336
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOT TONIGHT [#1]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Cable Radio",01-JUL-15,31-JUL-15,,,"CURRENT",.070355860842082
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOT TONIGHT [#1]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Satellite Radio",01-JUL-15,31-JUL-15,,3,"CURRENT",6.23291731253596
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOT TONIGHT [#1]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.084229194774682
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOT TONIGHT [#1]","TOMMY BOY MUSIC","","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,18515,,"CURRENT",1.54562844551113
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0435936154758086
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Cable Radio",01-JUL-15,31-JUL-15,,,"CURRENT",.304875396982356
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Satellite Radio",01-JUL-15,31-JUL-15,,13,"CURRENT",27.0093083543224
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.665380901689012
"COLLABORATIONS","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","STREAMLICENSING.COM","Webcasting",01-SEP-12,31-DEC-13,,,"PRIOR",.016882384559480935
"COLLABORATIONS","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","STREAMLICENSING.COM - Nonsubscription Webcast","Webcasting",01-JAN-14,31-DEC-14,,,"PRIOR",.017161999752996659
"COLLABORATIONS","Bow Wow featuring Da Brat","Damn Thing","The Price Of Fame","Sony Urban Music/Columbia","USSM10606969","IMVU.COM","Webcasting",01-DEC-14,30-APR-15,147,,"CURRENT",.06865610044297463
"COLLABORATIONS","Bow Wow featuring Da Brat","Damn Thing","The Price Of Fame","Sony Urban Music/Columbia","USSM10606969","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.05315669478619124
"COLLABORATIONS","C-Murder ♦ Da Brat","How A Thug Like It","Best Of C-Murder","Priority","USPO10001005","DMX MUSIC","Cable Radio",01-NOV-11,31-DEC-12,,,"CURRENT",17.07703849546797
"COLLABORATIONS","C-Murder ♦ Da Brat","How A Thug Like It","Best Of C-Murder","Priority","USPO10001005","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.01632005973778798
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-MAY-14,679,,"CURRENT",.1726062007911187
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,40,,"CURRENT",.01874540088483697
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,4878,,"CURRENT",1.3845585737248312
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,700,,"CURRENT",.3548073209683655
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,131,,"CURRENT",.0226384961447727
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,2255,,"CURRENT",1.14292205380052
