,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
30824,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,DEEZER BELGIQUE,,0718,0918,0.09,9.997,0.01
30825,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,DEEZER BELGIQUE,,0718,0918,0.09,9.997,0.01
30826,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,DEEZER DANEMARK,,0718,0918,0.07,9.997,0.01
30827,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,DEEZER DANEMARK,,0718,0918,0.07,9.997,0.01
30828,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,DEEZER ESPAGNE,,0718,0918,0.06,9.997,0.01
30829,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,DEEZER ESPAGNE,,0718,0918,0.06,9.997,0.01
30830,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,DEEZER FRANCE,,0718,0918,1.24,9.997,0.12
30831,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,DEEZER FRANCE,,0718,0918,1.24,9.997,0.12
30832,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,DEEZER FRANCE,,0718,0918,0.40,9.997,0.04
30833,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,DEEZER FRANCE,,0718,0918,0.40,9.997,0.04
30834,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,DEEZER FRANCE,,0718,0918,0.40,9.997,0.04
30835,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,DEEZER GRANDE B,,0718,0918,0.64,9.997,0.06
30836,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,DEEZER GRANDE B,,0718,0918,0.64,9.997,0.06
30837,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,DEEZER GRANDE B,,0718,0918,0.20,9.997,0.02
30838,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,DEEZER GRANDE B,,0718,0918,0.20,9.997,0.02
30839,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,DEEZER GRANDE B,,0718,0918,0.20,9.997,0.02
30840,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,DEEZER PAYS BAS,,0718,0918,0.09,9.997,0.01
30841,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,DEEZER PAYS BAS,,0718,0918,0.09,9.997,0.01
30842,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,DEEZER POLOGNE,,0718,0918,0.06,9.997,0.01
30843,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,DEEZER POLOGNE,,0718,0918,0.06,9.997,0.01
30844,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,GOOGLE STREAMIN,,0718,0918,0.21,9.997,0.02
30845,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,GOOGLE STREAMIN,,0718,0918,0.21,9.997,0.02
30846,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,GOOGLE STREAMIN,,0718,0918,0.18,9.997,0.02
30847,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,GOOGLE STREAMIN,,0718,0918,0.18,9.997,0.02
30848,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0718,0918,0.54,9.997,0.05
30849,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0718,0918,0.54,9.997,0.05
30850,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30851,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30852,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,GOOGLE STREAMIN,,0718,0918,0.07,9.997,0.01
30853,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,GOOGLE STREAMIN,,0718,0918,0.07,9.997,0.01
30854,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SWED,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30855,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SWED,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30856,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SWIT,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30857,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SWIT,GOOGLE STREAMIN,,0718,0918,0.09,9.997,0.01
30858,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0718,0918,0.17,9.997,0.02
30859,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0718,0918,0.17,9.997,0.02
30860,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0718,0918,0.17,9.997,0.02
30861,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,NETFLIX VOD STR,,0718,0918,0.58,9.997,0.06
30862,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,NETFLIX VOD STR,,0718,0918,0.58,9.997,0.06
30863,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,NETFLIX VOD STR,,0718,0918,0.20,9.997,0.02
30864,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,NETFLIX VOD STR,,0718,0918,0.20,9.997,0.02
30865,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,NETFLIX VOD STR,,0718,0918,0.20,9.997,0.02
30866,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,0718,0918,3.75,9.997,0.37
30867,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,0718,0918,3.75,9.997,0.37
30868,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,0718,0918,1.24,9.997,0.12
30869,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,0718,0918,1.24,9.997,0.12
30870,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,0718,0918,1.24,9.997,0.12
30871,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,0718,0918,0.36,9.997,0.04
30872,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,0718,0918,0.36,9.997,0.04
30873,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,0718,0918,0.09,9.997,0.01
30874,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,0718,0918,0.09,9.997,0.01
30875,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,0718,0918,0.09,9.997,0.01
30876,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,0718,0918,0.37,9.997,0.04
30877,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,0718,0918,0.37,9.997,0.04
30878,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,0718,0918,0.12,9.997,0.01
30879,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,0718,0918,0.12,9.997,0.01
30880,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,0718,0918,0.12,9.997,0.01
30881,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.08,9.997,0.01
30882,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.08,9.997,0.01
30883,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.08,9.997,0.01
30884,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,1.11,9.997,0.11
30885,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,1.11,9.997,0.11
30886,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.27,9.997,0.03
30887,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.27,9.997,0.03
30888,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0718,0918,0.27,9.997,0.03
30889,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,0718,0918,1.48,9.997,0.15
30890,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,0718,0918,1.48,9.997,0.15
30891,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,0718,0918,0.46,9.997,0.05
30892,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,0718,0918,0.46,9.997,0.05
30893,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,0718,0918,0.46,9.997,0.05
30894,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ESTO,SPOTIFY ESTONIE,,0718,0918,0.11,9.997,0.01
30895,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ESTO,SPOTIFY ESTONIE,,0718,0918,0.11,9.997,0.01
30896,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,0718,0918,0.77,9.997,0.08
30897,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,0718,0918,0.77,9.997,0.08
30898,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,0718,0918,0.26,9.997,0.03
30899,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,0718,0918,0.26,9.997,0.03
30900,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,0718,0918,0.26,9.997,0.03
30901,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,0718,0918,2.61,9.997,0.26
30902,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,0718,0918,2.61,9.997,0.26
30903,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,0718,0918,0.90,9.997,0.09
30904,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,0718,0918,0.90,9.997,0.09
30905,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,0718,0918,0.90,9.997,0.09
30906,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,0.28,9.997,0.03
30907,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,0.28,9.997,0.03
30908,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,0.28,9.997,0.03
30909,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,6.72,9.997,0.67
30910,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,6.72,9.997,0.67
30911,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,1.96,9.997,0.20
30912,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,1.96,9.997,0.20
30913,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,0718,0918,1.96,9.997,0.20
30914,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,HUNG,SPOTIFY HONGRIE,,0718,0918,0.27,9.997,0.03
30915,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,HUNG,SPOTIFY HONGRIE,,0718,0918,0.27,9.997,0.03
30916,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,HUNG,SPOTIFY HONGRIE,,0718,0918,0.06,9.997,0.01
30917,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,HUNG,SPOTIFY HONGRIE,,0718,0918,0.06,9.997,0.01
30918,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,HUNG,SPOTIFY HONGRIE,,0718,0918,0.06,9.997,0.01
30919,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,0718,0918,0.97,9.997,0.10
30920,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,0718,0918,0.97,9.997,0.10
30921,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,0718,0918,0.29,9.997,0.03
30922,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,0718,0918,0.29,9.997,0.03
30923,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,0718,0918,0.29,9.997,0.03
30924,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ICEL,SPOTIFY ISLANDE,,0718,0918,0.15,9.997,0.01
30925,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ICEL,SPOTIFY ISLANDE,,0718,0918,0.15,9.997,0.01
30926,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,0718,0918,2.09,9.997,0.21
30927,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,0718,0918,2.09,9.997,0.21
30928,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,0718,0918,0.69,9.997,0.07
30929,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,0718,0918,0.69,9.997,0.07
30930,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,0718,0918,0.69,9.997,0.07
30931,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,LATV,SPOTIFY LETTONI,,0718,0918,0.09,9.997,0.01
30932,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,LATV,SPOTIFY LETTONI,,0718,0918,0.09,9.997,0.01
30933,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,LITH,SPOTIFY LITUANI,,0718,0918,0.07,9.997,0.01
30934,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,LITH,SPOTIFY LITUANI,,0718,0918,0.07,9.997,0.01
30935,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,0718,0918,1.66,9.997,0.17
30936,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,0718,0918,1.66,9.997,0.17
30937,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,0718,0918,0.55,9.997,0.05
30938,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,0718,0918,0.55,9.997,0.05
30939,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,0718,0918,0.55,9.997,0.05
30940,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,0718,0918,2.28,9.997,0.23
30941,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,0718,0918,2.28,9.997,0.23
30942,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,0718,0918,0.77,9.997,0.08
30943,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,0718,0918,0.77,9.997,0.08
30944,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,0718,0918,0.77,9.997,0.08
30945,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.08,9.997,0.01
30946,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.08,9.997,0.01
30947,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.08,9.997,0.01
30948,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,2.24,9.997,0.22
30949,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,2.24,9.997,0.22
30950,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.68,9.997,0.07
30951,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.68,9.997,0.07
30952,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,0718,0918,0.68,9.997,0.07
30953,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,PORT,SPOTIFY PORTUGA,,0718,0918,0.41,9.997,0.04
30954,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,PORT,SPOTIFY PORTUGA,,0718,0918,0.41,9.997,0.04
30955,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,PORT,SPOTIFY PORTUGA,,0718,0918,0.08,9.997,0.01
30956,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,PORT,SPOTIFY PORTUGA,,0718,0918,0.08,9.997,0.01
30957,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,PORT,SPOTIFY PORTUGA,,0718,0918,0.08,9.997,0.01
30958,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,CZEC,SPOTIFY REP.TCH,,0718,0918,0.36,9.997,0.04
30959,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,CZEC,SPOTIFY REP.TCH,,0718,0918,0.36,9.997,0.04
30960,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,CZEC,SPOTIFY REP.TCH,,0718,0918,0.09,9.997,0.01
30961,THE WALKER,RUZUMNA/SCAGGS/KARNES/FITZPATRICK/WICK,SACEM PAN EUROPEAN,D.PERF,CZEC,SPOTIFY REP.TCH,,0718,0918,0.09,9.997,0.01
