,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
8325,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,ITUNIR,,0421,0621,0.05,18.000,0.01
8326,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,ITUNIR,,0421,0621,0.05,18.000,0.01
8327,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,ITUNIR,,0421,0621,0.05,18.000,0.01
8328,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,NPSTIR,,0421,0621,0.08,18.000,0.01
8329,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,NPSTIR,,0421,0621,0.08,18.000,0.01
8330,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,NPSTIR,,0421,0621,0.08,18.000,0.01
8331,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,NPSTIR,,0421,0621,0.08,18.000,0.01
8332,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,NPSTIR,,0421,0621,0.08,18.000,0.01
8333,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0421,0621,12.99,18.000,2.34
8334,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0421,0621,12.99,18.000,2.34
8335,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0421,0621,12.99,18.000,2.34
8336,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0421,0621,12.99,18.000,2.34
8337,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0421,0621,12.99,18.000,2.34
8338,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PLUS,,0421,0621,3.26,18.000,0.59
8339,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PLUS,,0421,0621,3.26,18.000,0.59
8340,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PLUS,,0421,0621,3.26,18.000,0.59
8341,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PLUS,,0421,0621,3.26,18.000,0.59
8342,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PLUS,,0421,0621,3.26,18.000,0.59
8343,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PREMI,UM,0421,0621,4.42,18.000,0.80
8344,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PREMI,UM,0421,0621,4.42,18.000,0.80
8345,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PREMI,UM,0421,0621,4.42,18.000,0.80
8346,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,U SA,PANDORA PREMI,UM,0421,0621,4.42,18.000,0.80
8347,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PANDORA PREMI,UM,0421,0621,4.42,18.000,0.80
8348,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PELOTON,,0421,0621,0.56,18.000,0.10
8349,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,U SA,PELOTON,,0421,0621,0.56,18.000,0.10
8350,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PELOTON,,0421,0621,0.56,18.000,0.10
8351,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PELOTON,,0421,0621,0.56,18.000,0.10
8352,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,PELOTON,,0421,0621,0.56,18.000,0.10
8353,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SOUNDCLOUD,,0421,0621,0.03,18.000,0.01
8354,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SOUNDCLOUD,,0421,0621,0.03,18.000,0.01
8355,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SOUNDCLOUD,,0421,0621,0.03,18.000,0.01
8356,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SOUNDCLOUD,,0421,0621,0.03,18.000,0.01
8357,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SOUNDCLOUD,,0421,0621,0.03,18.000,0.01
8358,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SPOTIFY,,0421,0621,27.51,18.000,4.95
8359,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SPOTIFY,,0421,0621,27.51,18.000,4.95
8360,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SPOTIFY,,0421,0621,27.51,18.000,4.95
8361,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SPOTIFY,,0421,0621,27.51,18.000,4.95
8362,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,SPOTIFY,,0421,0621,27.51,18.000,4.95
8363,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TIDAL,,0421,0621,0.24,18.000,0.04
8364,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TIDAL,,0421,0621,0.24,18.000,0.04
8365,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TIDAL,,0421,0621,0.24,18.000,0.04
8366,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TIDAL,,0421,0621,0.24,18.000,0.04
8367,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TIDAL,,0421,0621,0.24,18.000,0.04
8368,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TUNEIN INC,,0421,0621,0.24,18.000,0.04
8369,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TUNEIN INC,,0421,0621,0.24,18.000,0.04
8370,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TUNEIN INC,,0421,0621,0.24,18.000,0.04
8371,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TUNEIN INC,,0421,0621,0.24,18.000,0.04
8372,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,TUNEIN INC,,0421,0621,0.24,18.000,0.04
8373,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE MUSIC,,0421,0621,0.17,18.000,0.03
8374,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE MUSIC,,0421,0621,0.17,18.000,0.03
8375,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,U SA,YOUTUBE MUSIC,,0421,0621,0.17,18.000,0.03
8376,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE MUSIC,,0421,0621,0.17,18.000,0.03
8377,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE MUSIC,,0421,0621,0.17,18.000,0.03
8378,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE PREMI,UM,0421,0621,0.35,18.000,0.06
8379,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE PREMI,UM,0421,0621,0.35,18.000,0.06
8380,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE PREMI,UM,0421,0621,0.35,18.000,0.06
8381,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE PREMI,UM,0421,0621,0.35,18.000,0.06
8382,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE PREMI,UM,0421,0621,0.35,18.000,0.06
8383,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE SETTL,EM,0421,0621,66.66,18.000,12.00
8384,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE SETTL,EM,0421,0621,66.66,18.000,12.00
8385,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE SETTL,EM,0421,0621,66.66,18.000,12.00
8386,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE SETTL,EM,0421,0621,66.66,18.000,12.00
8387,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.PERF,USA,YOUTUBE SETTL,EM,0421,0621,66.66,18.000,12.00
8388,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.05,18.000,0.01
8389,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,U SA,GOOD MORNING,AM,0421,0621,0.08,18.000,0.01
8390,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.04,18.000,0.01
8391,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8392,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.03,18.000,0.01
8393,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8394,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.05,18.000,0.01
8395,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.08,18.000,0.01
8396,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.04,18.000,0.01
8397,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8398,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.03,18.000,0.01
8399,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8400,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.05,18.000,0.01
8401,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.08,18.000,0.01
8402,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.04,18.000,0.01
8403,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8404,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.03,18.000,0.01
8405,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8406,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.05,18.000,0.01
8407,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.08,18.000,0.01
8408,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.04,18.000,0.01
8409,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8410,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.03,18.000,0.01
8411,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8412,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.05,18.000,0.01
8413,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,U SA,GOOD MORNING,AM,0421,0621,0.08,18.000,0.01
8414,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.04,18.000,0.01
8415,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8416,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,U SA,GOOD MORNING,AM,0421,0621,0.03,18.000,0.01
8417,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,GOOD MORNING,AM,0421,0621,0.06,18.000,0.01
8418,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.16,18.000,0.03
8419,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.09,18.000,0.02
8420,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.16,18.000,0.03
8421,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.09,18.000,0.02
8422,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.16,18.000,0.03
8423,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.09,18.000,0.02
8424,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.16,18.000,0.03
8425,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.09,18.000,0.02
8426,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.16,18.000,0.03
8427,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ASCAP,D.VID.P,USA,WORLD OF DANC,E,0421,0621,0.09,18.000,0.02
8428,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652424,56,0121,0321,0.30,18.000,0.05
8429,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652424,56,0121,0321,0.30,18.000,0.05
8430,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652424,56,0121,0321,0.30,18.000,0.05
8431,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652424,56,0121,0321,0.30,18.000,0.05
8432,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652424,56,0121,0321,0.30,18.000,0.05
8433,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652448,-412,0121,0321,-1.18,18.000,-0.21
8434,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652448,-412,0121,0321,-1.18,18.000,-0.21
8435,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652448,-412,0121,0321,-1.18,18.000,-0.21
8436,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,USA,0075678652448,-412,0121,0321,-1.18,18.000,-0.21
8437,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,MECH.,U SA,0075678652448,-412,0121,0321,-1.18,18.000,-0.21
8438,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1108,0121,0321,6.05,18.000,1.09
8439,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1108,0121,0321,6.05,18.000,1.09
8440,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1108,0121,0321,6.05,18.000,1.09
8441,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1108,0121,0321,6.05,18.000,1.09
8442,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1108,0121,0321,6.05,18.000,1.09
8443,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1,0121,0321,0.04,18.000,0.01
8444,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1,0121,0321,0.04,18.000,0.01
8445,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1,0121,0321,0.04,18.000,0.01
8446,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1,0121,0321,0.04,18.000,0.01
8447,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21902545,1,0121,0321,0.04,18.000,0.01
8448,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21906872,30,0121,0321,0.16,18.000,0.03
8449,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21906872,30,0121,0321,0.16,18.000,0.03
8450,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21906872,30,0121,0321,0.16,18.000,0.03
8451,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,U SA,USAT21906872,30,0121,0321,0.16,18.000,0.03
8452,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21906872,30,0121,0321,0.16,18.000,0.03
8453,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22000151,14,0121,0321,0.09,18.000,0.02
8454,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22000151,14,0121,0321,0.09,18.000,0.02
8455,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22000151,14,0121,0321,0.09,18.000,0.02
8456,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22000151,14,0121,0321,0.09,18.000,0.02
8457,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22000151,14,0121,0321,0.09,18.000,0.02
8458,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22001166,32,0121,0321,0.17,18.000,0.03
8459,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22001166,32,0121,0321,0.17,18.000,0.03
8460,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22001166,32,0121,0321,0.17,18.000,0.03
8461,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22001166,32,0121,0321,0.17,18.000,0.03
8462,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22001166,32,0121,0321,0.17,18.000,0.03
8463,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22002255,18,0121,0321,0.10,18.000,0.02
8464,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22002255,18,0121,0321,0.10,18.000,0.02
8465,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22002255,18,0121,0321,0.10,18.000,0.02
8466,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22002255,18,0121,0321,0.10,18.000,0.02
8467,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,DOWNLOAD,USA,USAT22002255,18,0121,0321,0.10,18.000,0.02
8468,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT21905689,25,0121,0321,0.36,18.000,0.06
8469,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT21905689,25,0121,0321,0.36,18.000,0.06
8470,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT21905689,25,0121,0321,0.36,18.000,0.06
8471,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT21905689,25,0121,0321,0.36,18.000,0.06
8472,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT21905689,25,0121,0321,0.36,18.000,0.06
8473,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT22000489,9,0121,0321,0.13,18.000,0.02
8474,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT22000489,9,0121,0321,0.13,18.000,0.02
8475,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,USA,USAT22000489,9,0121,0321,0.13,18.000,0.02
8476,I JUST WANNA SHINE,RUZUMNA/SCAGGS/KING/KARNES/WICKS/,ATLANTIC RECORDS,RING,U SA,USAT22000489,9,0121,0321,0.13,18.000,0.02
