,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
15881,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,3.37,18.000,0.61
15882,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I REL,SPOTIFY,,0120,0320,0.08,18.000,0.01
15883,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I REL,SPOTIFY,,0120,0320,0.08,18.000,0.01
15884,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I REL,SPOTIFY,,0120,0320,0.08,18.000,0.01
15885,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I REL,SPOTIFY,,0120,0320,0.08,18.000,0.01
15886,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I REL,SPOTIFY,,0120,0320,0.08,18.000,0.01
15887,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I SRA,SPOTIFY,,0120,0320,0.04,18.000,0.01
15888,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I SRA,SPOTIFY,,0120,0320,0.04,18.000,0.01
15889,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I SRA,SPOTIFY,,0120,0320,0.04,18.000,0.01
15890,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I SRA,SPOTIFY,,0120,0320,0.04,18.000,0.01
15891,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I SRA,SPOTIFY,,0120,0320,0.04,18.000,0.01
15892,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I TAL,SPOTIFY,,0120,0320,0.05,18.000,0.01
15893,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I TAL,SPOTIFY,,0120,0320,0.05,18.000,0.01
15894,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I TAL,SPOTIFY,,0120,0320,0.05,18.000,0.01
15895,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I TAL,SPOTIFY,,0120,0320,0.05,18.000,0.01
15896,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,I TAL,SPOTIFY,,0120,0320,0.05,18.000,0.01
15897,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ETH,SPOTIFY,,0120,0320,0.18,18.000,0.03
15898,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ETH,SPOTIFY,,0120,0320,0.18,18.000,0.03
15899,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ETH,SPOTIFY,,0120,0320,0.18,18.000,0.03
15900,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ETH,SPOTIFY,,0120,0320,0.18,18.000,0.03
15901,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ETH,SPOTIFY,,0120,0320,0.18,18.000,0.03
15902,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ORW,SPOTIFY,,0120,0320,0.14,18.000,0.03
15903,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ORW,SPOTIFY,,0120,0320,0.14,18.000,0.03
15904,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ORW,SPOTIFY,,0120,0320,0.14,18.000,0.03
15905,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ORW,SPOTIFY,,0120,0320,0.14,18.000,0.03
15906,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,N ORW,SPOTIFY,,0120,0320,0.14,18.000,0.03
15907,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S PAI,SPOTIFY,,0120,0320,0.07,18.000,0.01
15908,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S PAI,SPOTIFY,,0120,0320,0.07,18.000,0.01
15909,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S PAI,SPOTIFY,,0120,0320,0.07,18.000,0.01
15910,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S PAI,SPOTIFY,,0120,0320,0.07,18.000,0.01
15911,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S PAI,SPOTIFY,,0120,0320,0.07,18.000,0.01
15912,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WED,SPOTIFY,,0120,0320,0.20,18.000,0.04
15913,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WED,SPOTIFY,,0120,0320,0.20,18.000,0.04
15914,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WED,SPOTIFY,,0120,0320,0.20,18.000,0.04
15915,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WED,SPOTIFY,,0120,0320,0.20,18.000,0.04
15916,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WED,SPOTIFY,,0120,0320,0.20,18.000,0.04
15917,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WIT,SPOTIFY,,0120,0320,0.11,18.000,0.02
15918,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WIT,SPOTIFY,,0120,0320,0.11,18.000,0.02
15919,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WIT,SPOTIFY,,0120,0320,0.11,18.000,0.02
15920,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WIT,SPOTIFY,,0120,0320,0.11,18.000,0.02
15921,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,STREAM.M,S WIT,SPOTIFY,,0120,0320,0.11,18.000,0.02
15922,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,APPLE ITUNES,,0120,0320,0.08,18.000,0.01
15923,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,G RBR,APPLE ITUNES,,0120,0320,0.08,18.000,0.01
15924,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,G RBR,APPLE ITUNES,,0120,0320,0.08,18.000,0.01
15925,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,G RBR,APPLE ITUNES,,0120,0320,0.08,18.000,0.01
15926,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,G RBR,APPLE ITUNES,,0120,0320,0.08,18.000,0.01
15927,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,F RAN,GOOGLE,,0120,0320,0.07,18.000,0.01
15928,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,F RAN,GOOGLE,,0120,0320,0.07,18.000,0.01
15929,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,F RAN,GOOGLE,,0120,0320,0.07,18.000,0.01
15930,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,F RAN,GOOGLE,,0120,0320,0.07,18.000,0.01
15931,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,DOWNLOAD,F RAN,GOOGLE,,0120,0320,0.07,18.000,0.01
15932,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,AUST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15933,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15934,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15935,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15936,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15937,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,DENM,YOUTUBE,,0120,0320,0.03,18.000,0.01
15938,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,D ENM,YOUTUBE,,0120,0320,0.03,18.000,0.01
15939,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,D ENM,YOUTUBE,,0120,0320,0.03,18.000,0.01
15940,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,D ENM,YOUTUBE,,0120,0320,0.03,18.000,0.01
15941,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,D ENM,YOUTUBE,,0120,0320,0.03,18.000,0.01
15942,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,F RAN,YOUTUBE,,0120,0320,0.04,18.000,0.01
15943,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,F RAN,YOUTUBE,,0120,0320,0.04,18.000,0.01
15944,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,F RAN,YOUTUBE,,0120,0320,0.04,18.000,0.01
15945,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,F RAN,YOUTUBE,,0120,0320,0.04,18.000,0.01
15946,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,F RAN,YOUTUBE,,0120,0320,0.04,18.000,0.01
15947,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15948,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15949,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15950,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15951,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15952,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G RBR,YOUTUBE,,0120,0320,0.42,18.000,0.08
15953,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G RBR,YOUTUBE,,0120,0320,0.42,18.000,0.08
15954,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G RBR,YOUTUBE,,0120,0320,0.42,18.000,0.08
15955,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G RBR,YOUTUBE,,0120,0320,0.42,18.000,0.08
15956,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,G RBR,YOUTUBE,,0120,0320,0.42,18.000,0.08
15957,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I REL,YOUTUBE,,0120,0320,0.04,18.000,0.01
15958,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I REL,YOUTUBE,,0120,0320,0.04,18.000,0.01
15959,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I REL,YOUTUBE,,0120,0320,0.04,18.000,0.01
15960,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I REL,YOUTUBE,,0120,0320,0.04,18.000,0.01
15961,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I REL,YOUTUBE,,0120,0320,0.04,18.000,0.01
15962,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I SRA,YOUTUBE,,0120,0320,0.04,18.000,0.01
15963,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I SRA,YOUTUBE,,0120,0320,0.04,18.000,0.01
15964,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I SRA,YOUTUBE,,0120,0320,0.04,18.000,0.01
15965,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I SRA,YOUTUBE,,0120,0320,0.04,18.000,0.01
15966,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,I SRA,YOUTUBE,,0120,0320,0.04,18.000,0.01
15967,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
15968,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
15969,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
15970,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
15971,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
15972,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,P ORT,YOUTUBE,,0120,0320,0.03,18.000,0.01
15973,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,P ORT,YOUTUBE,,0120,0320,0.03,18.000,0.01
15974,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,P ORT,YOUTUBE,,0120,0320,0.03,18.000,0.01
15975,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,P ORT,YOUTUBE,,0120,0320,0.03,18.000,0.01
15976,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,P ORT,YOUTUBE,,0120,0320,0.03,18.000,0.01
15977,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,R USS,YOUTUBE,,0120,0320,0.04,18.000,0.01
15978,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,R USS,YOUTUBE,,0120,0320,0.04,18.000,0.01
15979,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,R USS,YOUTUBE,,0120,0320,0.04,18.000,0.01
15980,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,R USS,YOUTUBE,,0120,0320,0.04,18.000,0.01
15981,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,R USS,YOUTUBE,,0120,0320,0.04,18.000,0.01
15982,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,U AE,YOUTUBE,,0120,0320,0.04,18.000,0.01
15983,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,U AE,YOUTUBE,,0120,0320,0.04,18.000,0.01
15984,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,U AE,YOUTUBE,,0120,0320,0.04,18.000,0.01
15985,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,U AE,YOUTUBE,,0120,0320,0.04,18.000,0.01
15986,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VIDEOS,U AE,YOUTUBE,,0120,0320,0.04,18.000,0.01
15987,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,AUST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15988,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15989,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15990,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15991,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,A UST,YOUTUBE,,0120,0320,0.03,18.000,0.01
15992,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15993,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15994,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15995,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15996,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G ERM,YOUTUBE,,0120,0320,0.07,18.000,0.01
15997,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G RBR,YOUTUBE,,0120,0320,0.12,18.000,0.02
15998,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G RBR,YOUTUBE,,0120,0320,0.12,18.000,0.02
15999,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G RBR,YOUTUBE,,0120,0320,0.12,18.000,0.02
16000,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G RBR,YOUTUBE,,0120,0320,0.12,18.000,0.02
16001,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,G RBR,YOUTUBE,,0120,0320,0.12,18.000,0.02
16002,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,I REL,YOUTUBE,,0120,0320,0.05,18.000,0.01
16003,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,IREL,YOUTUBE,,0120,0320,0.05,18.000,0.01
16004,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,I REL,YOUTUBE,,0120,0320,0.05,18.000,0.01
16005,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,I REL,YOUTUBE,,0120,0320,0.05,18.000,0.01
16006,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,I REL,YOUTUBE,,0120,0320,0.05,18.000,0.01
16007,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ETH,YOUTUBE,,0120,0320,0.04,18.000,0.01
16008,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ETH,YOUTUBE,,0120,0320,0.04,18.000,0.01
16009,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ETH,YOUTUBE,,0120,0320,0.04,18.000,0.01
16010,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ETH,YOUTUBE,,0120,0320,0.04,18.000,0.01
16011,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ETH,YOUTUBE,,0120,0320,0.04,18.000,0.01
16012,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
16013,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
16014,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
16015,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
16016,ROLL UP,RUZUMNA/SCAGGS/KARNES/KING/FITZPA,SACEM PAN EUROPEAN,D.VID.P,N ORW,YOUTUBE,,0120,0320,0.03,18.000,0.01
16017,ROLL UP,,SOUNDCLOUD CANADA,STREAM.M,CANA,USAT21601017,,1020,1220,0.07,18.000,0.01
16018,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,MECH.,CZEC,ROCK RADIO,,2007,2009,0.11,18.000,0.02
16019,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,MECH.,C ZEC,ROCK RADIO,,2007,2009,0.11,18.000,0.02
16020,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,MECH.,C ZEC,ROCK RADIO,,2007,2009,0.11,18.000,0.02
16021,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,MECH.,C ZEC,ROCK RADIO,,2007,2009,0.11,18.000,0.02
16022,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,MECH.,C ZEC,ROCK RADIO,,2007,2009,0.11,18.000,0.02
16023,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,ROMA,,,2001,2003,0.04,18.000,0.01
16024,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2001,2003,0.04,18.000,0.01
16025,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2001,2003,0.04,18.000,0.01
16026,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2001,2003,0.04,18.000,0.01
16027,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2001,2003,0.04,18.000,0.01
16028,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2004,2006,0.33,18.000,0.06
16029,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2004,2006,0.33,18.000,0.06
16030,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2004,2006,0.33,18.000,0.06
16031,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2004,2006,0.33,18.000,0.06
16032,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,R OMA,,,2004,2006,0.33,18.000,0.06
16033,ROLL UP,,SCHUBERT MUSIC PUBLISHING AUSTRI,PERF.,C ZEC,ROCK RADIO,,2007,2009,0.18,18.000,0.03
