"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","Jagged Edge","The Way That You Talk","A JAGGED ERA","So So Def/Columbia","USSM19605295","DIGITALLY IMPORTED, INC. Non Subscription webcast","Webcasting",01-MAY-13,30-JUN-13,,,"CURRENT",.0350934683136071
"","Jagged Edge","The Way That You Talk","A JAGGED ERA","So So Def/Columbia","USSM19605295","DIGITALLY IMPORTED, INC. Subscription webcast","Webcasting",01-MAY-13,30-JUN-13,,,"CURRENT",.01089802168450907
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",.0736967308680652
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Satellite Radio",01-OCT-15,31-OCT-15,,3,"CURRENT",6.4109738819955
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0938156215870798
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.04889363032731864
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",.319352500428282
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC","Satellite Radio",01-OCT-15,31-OCT-15,,13,"CURRENT",27.7808868219806
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.534495556621985
"","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-OCT-15,31-OCT-15,80,,"CURRENT",.0162885287598272
