Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,2.96,100,90,14321,90,2.66,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CIVT,CAD,9027,77311
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.06,100,90,14321,90,0.05,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJCB,CAD,9027,77312
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.06,100,90,14321,90,0.05,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJCB,CAD,9027,77313
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.74,100,90,14321,90,0.67,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJCH,CAD,9027,77314
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.74,100,90,14321,90,0.67,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJCH,CAD,9027,77315
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,2.59,100,90,14321,90,2.33,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJOH,CAD,9027,77316
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,2.59,100,90,14321,90,2.33,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CJOH,CAD,9027,77317
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.46,100,90,14321,90,0.41,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCK,CAD,9027,77318
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.46,100,90,14321,90,0.41,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCK,CAD,9027,77319
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,1.65,100,90,14321,90,1.49,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCO,CAD,9027,77320
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,1.65,100,90,14321,90,1.49,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCO,CAD,9027,77321
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.74,100,90,14321,90,0.67,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCW,CAD,9027,77322
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.74,100,90,14321,90,0.67,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKCW,CAD,9027,77323
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.16,100,90,14321,90,0.14,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKPR,CAD,9027,77324
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.16,100,90,14321,90,0.14,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKPR,CAD,9027,77325
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,1.06,100,90,14321,90,0.95,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKY,CAD,9027,77326
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,1.06,100,90,14321,90,0.95,YOUNG SHELDON - A TUMMY ACHE A,0,0,04-2019,06-2019,Canada,CAN,,0,YOUNG SHELDON - A TUMMY ACHE AND A WHALE OF A METAPHOR,,,T0702272374,JETT PACK MUSIC INC - CKY,CAD,9027,77327
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.87,100,90,14321,90,0.78,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CFCM,CAD,9027,77328
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.1,100,90,14321,90,0.09,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CFEM,CAD,9027,77329
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.18,100,90,14321,90,0.16,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CFER,CAD,9027,77330
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,3.5,100,90,14321,90,3.15,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CFTM,CAD,9027,77331
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.13,100,90,14321,90,0.12,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CHAU,CAD,9027,77332
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.25,100,90,14321,90,0.23,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CHEM,CAD,9027,77333
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.44,100,90,14321,90,0.4,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CHLT,CAD,9027,77334
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.25,100,90,14321,90,0.23,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CHOT,CAD,9027,77335
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.19,100,90,14321,90,0.17,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CIMT,CAD,9027,77336
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.21,100,90,14321,90,0.19,MAMAN PORTEUSE - BABY MAMA,0,0,04-2019,06-2019,Canada,CAN,,0,MAMAN PORTEUSE - BABY MAMA,,,T0702272374,JETT PACK MUSIC INC - CJPM,CAD,9027,77337
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.85,100,90,14321,90,0.77,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBAFT,CAD,9027,77338
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.03,100,90,14321,90,0.03,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBEFT,CAD,9027,77339
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,13.54,100,90,14321,90,12.19,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBFT,CAD,9027,77340
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.75,100,90,14321,90,0.68,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBGAT,CAD,9027,77341
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.02,100,90,14321,90,0.02,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBKFT,CAD,9027,77342
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.49,100,90,14321,90,0.44,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBLFT,CAD,9027,77343
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,1.41,100,90,14321,90,1.27,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBOFT,CAD,9027,77344
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.34,100,90,14321,90,0.31,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBST,CAD,9027,77345
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.05,100,90,14321,90,0.05,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBUFT,CAD,9027,77346
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,4.03,100,90,14321,90,3.63,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBVT,CAD,9027,77347
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.03,100,90,14321,90,0.03,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBWFT,CAD,9027,77348
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.08,100,90,14321,90,0.07,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CBXFT,CAD,9027,77349
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.42,100,90,14321,90,0.38,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CJBR,CAD,9027,77350
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.03,100,90,14321,90,0.03,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CKRN,CAD,9027,77351
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.09,100,90,14321,90,0.08,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CKRS,CAD,9027,77352
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.04,100,90,14321,90,0.04,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CKRT,CAD,9027,77353
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.22,100,90,14321,90,0.2,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CKSH,CAD,9027,77354
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SOCAN,SOCA,Performance - TV,20,50,0.16,100,90,14321,90,0.14,FIVE - EPISODE 107,0,0,04-2019,06-2019,Canada,CAN,,0,FIVE - EPISODE 107,,,T0702272374,JETT PACK MUSIC INC - CKTM,CAD,9027,77355
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.19,100,90,14321,90,0.17,YouTube,3952,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4151
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,1.65,100,90,14321,90,1.49,YouTube,24715,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4154
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.02,100,90,14321,90,0.02,YouTube,608,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4157
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.25,100,90,14321,90,0.23,YouTube,5417,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4158
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.02,100,90,14321,90,0.02,YouTube,208,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4168
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,19.42,100,90,14321,90,17.48,YouTube,192699,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T0702272374,JETT PACK MUSIC INC,CAD,9054,4176
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,YouTube Market Share,YTMS,Mechanical - Streaming Video,23,0,97.08,100,90,14321,90,87.37,YTMS,1,0,03-2020,03-2020,Canada,CAN,,0,,YTMS,,T0702272374,JETT PACK MUSIC INC,CAD,9054,15933
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.38,100,90,14321,90,0.34,Spotify AB,923,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3322
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.44,100,90,14321,90,0.4,Spotify AB,1056,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3323
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14321,90,0.02,Spotify AB,24,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3324
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.9,100,90,14321,90,0.81,Spotify AB,1208,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3325
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.03,100,90,14321,90,0.03,Spotify AB,103,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3326
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.92,100,90,14321,90,0.83,Spotify AB,1232,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3327
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.04,100,90,14321,90,0.04,Spotify AB,149,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3328
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14321,90,0.01,Spotify AB,24,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3330
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.05,100,90,14321,90,0.05,Spotify AB,73,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0702272374,JETT PACK MUSIC INC,CAD,9056,3331
