"SCHEDULE_ID","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","AMOUNT"
"COLLABORATIONS","DRU HILL/JERMAINE DUPRI/DA BRAT","IN MY BED (RMX)","","","WEBCASTING PROXY II","Webcasters",01-JAN-09,31-DEC-09,"PRIOR",.103721804612295118
"COLLABORATIONS","JAGGED EDGE/JERMAINE DUPRI/DA BRAT/R.O.C./LIL BOW WOW/TIGAH","WHERE THE PARTY AT","THE HITS","SONY URBAN MUSIC/COLUMBIA","8TRACKS","Webcasters",01-JUN-12,30-JUN-12,"CURRENT",.000192137033901265
"COLLABORATIONS","JAGGED EDGE/JERMAINE DUPRI/DA BRAT/R.O.C./LIL BOW WOW/TIGAH","WHERE THE PARTY AT","THE HITS","SONY URBAN MUSIC/COLUMBIA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-MAY-12,31-JUL-12,"CURRENT",.029347895630819059
"COLLABORATIONS","JD/DA BRAT/USHER","THE PARTY CONTINUES","LIFE IN 1472","SO SO DEF","ClearChannel","Webcasters",01-APR-04,31-JUL-09,"PRIOR",.208908936817038
"COLLABORATIONS","JD/DA BRAT/USHER","THE PARTY CONTINUES","LIFE IN 1472","SO SO DEF","WEBCASTING PROXY II","Webcasters",01-APR-04,31-DEC-09,"PRIOR",.027892125761580361474
"COLLABORATIONS","KELLY ROWLAND/DA BRAT","GOTSTA GO","12' VINYL","SONY","CRYSTAL_MEDIA","Webcasters",01-JUN-12,31-JUL-12,"CURRENT",.00799976917147972
"COLLABORATIONS","LIL BOW WOW/JERMAINE DUPRI/DA BRAT","YOU KNOW ME","","SO SO DEF RECORDINGS","SONGZA_MEDIA","Webcasters",01-OCT-10,31-OCT-10,"CURRENT",.000292029180842644
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","ClearChannel","Webcasters",01-JAN-08,31-AUG-10,"PRIOR",6.46123947095916
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","WEBCASTING PROXY II","Webcasters",01-JAN-08,31-DEC-09,"PRIOR",.429618332528055324
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY (MR. DUPRI MIX)","THE REMIXES","COLUMBIA","Music Choice","Cable Radio",01-MAY-12,31-AUG-12,"CURRENT",2.857094361089967
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY (MR. DUPRI MIX)","THE REMIXES","COLUMBIA","Music Choice","Cable Radio",01-OCT-11,30-APR-12,"PRIOR",7.570871857524335
"COLLABORATIONS","MARIAH CAREY/KRAYZIE BONE/DA BRAT","I STILL BELIEVE/PURE IMAGINATION","I STILL BELIEVE","COLUMBIA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-JAN-12,31-JUL-12,"CURRENT",.001346261145852858
"COLLABORATIONS","MARIAH CAREY/KRAYZIE BONE/DA BRAT","I STILL BELIEVE/PURE IMAGINATION","I STILL BELIEVE","COLUMBIA","IMVU","Webcasters",01-JAN-12,31-MAR-12,"CURRENT",.1574897841344096
"COLLABORATIONS","MARIAH CAREY/LUDACRIS/DA BRAT","LOVERBOY","GLITTER","VIRGIN","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-JUL-12,31-JUL-12,"CURRENT",.00376943252903071
"COLLABORATIONS","MARIAH CAREY/LUDACRIS/DA BRAT","LOVERBOY","GLITTER","VIRGIN","LINCOLN FINANCIAL","Webcasters",01-JAN-12,30-APR-12,"CURRENT",.204924251700749
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","8TRACKS","Webcasters",01-FEB-11,30-JUN-12,"CURRENT",.11969699214609185227
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","Batanga","Webcasters",01-JAN-12,31-MAY-12,"CURRENT",.02869439339017225
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","CRYSTAL_MEDIA","Webcasters",01-DEC-11,31-JAN-12,"CURRENT",.01944904905351203
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","DUBSET_MEDIA_HOLDINGS_DUBSET_COM","Webcasters",01-JAN-12,29-FEB-12,"CURRENT",.012189813554339447
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","MAGIC_BROADCASTING","Webcasters",01-MAR-12,30-JUN-12,"CURRENT",1.368471870875945
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","MAGIC_BROADCASTING_KDAY-FM","Webcasters",01-JUL-12,31-JUL-12,"CURRENT",.45740681325982
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","MTV","Webcasters",01-FEB-12,31-AUG-12,"CURRENT",.08848686807359317
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","NRG_MEDIA_KBBK","Webcasters",01-AUG-12,31-AUG-12,"CURRENT",.0297317964321827
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","SONGZA_MEDIA","Webcasters",01-OCT-10,30-JUN-12,"CURRENT",.1070575879013103622
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","STINGRAY_MUSIC_USA_GALAXIE_TV","Cable Radio",01-DEC-11,31-DEC-11,"CURRENT",.00323875844537949
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","STREAMLICENSING","Webcasters",01-APR-12,30-APR-12,"CURRENT",.000298171143535544
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","Slacker Radio","Webcasters",01-JUN-12,31-JUL-12,"CURRENT",.00537468286234272
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","TOWNSQUARE MEDIA BROADCASTING","Webcasters",01-JAN-12,31-JUL-12,"CURRENT",.01214431351976736
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","WEST VIRGINIA RADIO CORP_WVAQ","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.0775121545193134
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","YAHOOMUSIC.COM_CBS","Webcasters",01-JUN-12,31-AUG-12,"CURRENT",.001639883777304944
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","ZIMMER_RADIO_GROUP_MID_MO","Webcasters",01-JUN-12,31-JUL-12,"CURRENT",.0463916808617641
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","8TRACKS","Webcasters",01-JUN-11,30-JUN-12,"CURRENT",.0008881826025528
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-JAN-12,31-JUL-12,"CURRENT",1.657888395746183575
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","MSPOT.COM","Webcasters",01-APR-12,30-JUN-12,"CURRENT",.152308883399296
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","Music Choice","Cable Radio",01-AUG-12,31-AUG-12,"CURRENT",.22394007979441
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","SOCIAL_GENIUS","Webcasters",01-AUG-11,31-AUG-11,"CURRENT",.142257112802419
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","WEBCASTING PROXY II","Webcasters",01-JAN-09,31-DEC-09,"PRIOR",.00900749222489884
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT TO ME","","MISSING LABEL SENA 2004","RADIO_ONE_INC","Webcasters",01-MAY-12,31-MAY-12,"CURRENT",.0107843270467673
"COLLABORATIONS","MISSY ELLIOTT & DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EAST/WEST RECORDS","8TRACKS","Webcasters",01-MAR-11,29-FEB-12,"CURRENT",.00049054944384135
"COLLABORATIONS","MISSY ELLIOTT/DA BRAT/LIL' KIM","SOCK IT 2 ME (LP VERSION)","SUPA DUPA FLY","","SLACKER-DIRLIC-WARNER","Direct Licensing",01-JUN-12,31-JUL-12,"CURRENT",2.5025296823171
"COLLABORATIONS","MISSY ELLIOTT/DA BRAT/LIL' KIM","SOCK IT 2 ME (LP VERSION)","SUPA DUPA FLY","","SLACKER-DIRLIC-WARNER","Direct Licensing",01-APR-12,31-MAY-12,"PRIOR",2.61653146298531
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-JAN-12,31-JUL-12,"CURRENT",9.896337682102819
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","DUBSET_MEDIA_HOLDINGS_DUBSET_COM","Webcasters",01-JAN-12,31-JAN-12,"CURRENT",.00149804642452612
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","IMVU","Webcasters",01-JAN-12,31-JUL-12,"CURRENT",.1316620755475108
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","IMVU","Webcasters",01-OCT-11,31-MAY-12,"PRIOR",.2550345795
"COLLABORATIONS","OMARION/DA BRAT","ICEBOX (RMX)","RADIO FX","","Live365 Non-Subscriber","Webcasters",01-JAN-07,31-DEC-07,"PRIOR",9.0312766335
"COLLABORATIONS","OMARION/DA BRAT","ICEBOX (RMX)","RADIO FX","","Live365 Subscriber","Webcasters",01-JAN-07,31-DEC-07,"PRIOR",.5776770555
"COLLABORATIONS","OMARION/DA BRAT","ICEBOX (RMX)","RADIO FX","","WEBCASTING PROXY II","Webcasters",01-JAN-07,31-DEC-07,"PRIOR",1.0830091545
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","Music Choice","Cable Radio",01-MAY-12,31-AUG-12,"CURRENT",4.932206236086067
"COLLABORATIONS","YOUNG CAPONE/DA BRAT/T. WATERS/PASTOR TROY","I'M HOT (REMIX)","YOUNG, FLY AND FLASHY, VOL. 1","SO SO DEF","Pandora Non-Subscriber","Webcasters",01-JUN-12,31-AUG-12,"CURRENT",.004337871891705115
"COLLABORATIONS","YOUNG CAPONE/DA BRAT/T. WATERS/PASTOR TROY","I'M HOT (REMIX)","YOUNG, FLY AND FLASHY, VOL. 1","SO SO DEF","Pandora Subscriber","Webcasters",01-JUN-12,31-AUG-12,"CURRENT",.002628158292664198
"COLLABORATIONS","YOUNG CAPONE/DA BRAT/T. WATERS/PASTOR TROY","I'M HOT (REMIX)","YOUNG, FLY AND FLASHY, VOL. 1","SO SO DEF","SONGZA_MEDIA","Webcasters",01-JUL-11,30-JUN-12,"CURRENT",.0003363880828514625
